datetime,solar_forecast_kw,load_kw,price_usd_kwh,p_grid_kw,p_ch_kw,p_dis_kw,p_curtail_kw,soc_kwh,model
2024-01-03 16:30:00,5.263157894462029,55.0,0.45,1.0745619363744823e-09,1.824184205325509e-08,49.73684212445948,1.7542070880077913e-09,124.31590663763137,Persistence
2024-01-03 17:30:00,21.9924812018592,58.66025403784439,0.45,1.0072390679021334e-09,2.016412222176261e-08,36.6677728569661,1.8240257990606486e-09,85.7182510178756,Persistence
2024-01-03 18:30:00,37.12406014843755,60.0,0.45,1.0057600481008323e-09,2.0272205099596153e-08,22.875939872654694,1.8257945531829473e-09,61.63831432907662,Persistence
2024-01-03 19:30:00,47.83834586216383,58.66025403784439,0.45,1.004683451814208e-09,2.0391711567891895e-08,10.82190819689544,1.8278474370834325e-09,50.24683203592723,Persistence
2024-01-03 20:30:00,53.10150375662587,55.0,0.45,1.0021021198496893e-09,2.106195425714595e-08,1.8984962652685864,1.8346016434152628e-09,48.248414934600724,Persistence
2024-01-03 21:30:00,52.537593982219214,50.0,0.45,9.41342647287899e-10,2.5375940020766166,2.0957532495509292e-08,2.0414693675420207e-09,50.65912921451296,Persistence
2024-01-03 22:30:00,28.0075187955301,45.0,0.15,30.85179971978374,13.859318533669171,2.0403619668405752e-08,2.048289812641345e-09,63.82548180002117,Persistence
2024-01-03 23:30:00,14.379699247369478,41.33974596215562,0.15,36.09472491854066,9.134678222197312,2.0489906449540102e-08,2.0471154532843e-09,72.50342608954028,Persistence
2024-01-04 00:30:00,2.16165413522547,40.0,0.15,45.15616254204861,7.3178166957926525,2.0555384751488813e-08,2.0368144357311174e-09,79.45535192890607,Persistence
2024-01-04 01:30:00,4.32330827045095,41.33974596215562,0.15,43.612686851793086,6.596249178638793,2.0593019461114715e-08,2.0426499806150866e-09,85.72178862693605,Persistence
2024-01-04 02:30:00,0.0,45.0,0.15,51.000869736922546,6.000869757560792,2.0631700809041484e-08,-6.54399987664559e-12,91.42261487490121,Persistence
2024-01-04 03:30:00,0.0,50.0,0.15,55.650058431366304,5.6500584520319626,2.0659115474844632e-08,-6.544147386097034e-12,96.79017038258516,Persistence
2024-01-04 04:30:00,0.0,55.0,0.15,60.41672117531314,5.4167211959993065,2.0679620431344006e-08,-6.544635750418788e-12,101.93605549701647,Persistence
2024-01-04 05:30:00,0.0,58.66025403784439,0.15,63.93989650680361,5.279642489658359,2.0692597203348188e-08,-6.545151857054149e-12,106.95171584041023,Persistence
2024-01-04 06:30:00,0.0,60.0,0.15,65.22845395829391,5.2284539789981395,2.0697681790714758e-08,-6.545364107801152e-12,111.91874709867143,Persistence
2024-01-04 07:30:00,0.0,58.66025403784439,0.15,63.91986129362331,5.259607276480226,2.069476643428479e-08,-6.5451516711881655e-12,116.91537398954368,Persistence
2024-01-04 08:30:00,0.0,55.0,0.15,60.374211022291725,5.374211042982234,2.0683981029527187e-08,-6.544630210250291e-12,122.0208744586042,Persistence
2024-01-04 09:30:00,0.0,50.0,0.15,55.57957168704676,5.579571707718993,2.0665693566225696e-08,-6.544114883613752e-12,127.32146755918387,Persistence
2024-01-04 10:30:00,0.0,45.0,0.15,50.89218726221773,5.892187282864835,2.0640549938146307e-08,-6.543887777108726e-12,132.91904545617857,Persistence
2024-01-04 11:30:00,0.0,41.33974596215561,0.15,47.68200406776574,6.342258126226036,2.0609361169823854e-08,-6.543906236934871e-12,138.94419065439922,Persistence
2024-01-04 12:30:00,0.0,40.0,0.15,46.9948726947683,6.994872715347082,2.0572242498692687e-08,-6.543962456566807e-12,145.58931971232397,Persistence
2024-01-04 13:30:00,0.0,41.33974596215561,0.15,49.37684955098299,8.037103609360578,2.0526659010518518e-08,-6.543951378458347e-12,153.2245681196095,Persistence
2024-01-04 14:30:00,0.0,45.0,0.15,55.15366807167262,10.153668092143862,2.046469284491149e-08,-6.543948876786135e-12,162.8705527856044,Persistence
2024-01-04 15:30:00,0.0,50.0,0.15,68.03099706885547,18.030997089223426,2.036142756039e-08,-6.5441771300039645e-12,179.99999999893356,Persistence
2024-01-04 16:30:00,5.82706766886867,55.0,0.45,17.461439770828523,7.405541487156729e-09,31.711492568277343,5.689867864874134e-10,146.61948151304532,Persistence
2024-01-04 17:30:00,14.191729322567259,58.66025403784439,0.45,18.50033794012023,7.410800224164991e-09,25.968186783137007,5.693025188115316e-10,119.28454806415189,Persistence
2024-01-04 18:30:00,14.6616541345728,60.0,0.45,19.62211237068025,7.410943944376203e-09,25.716233502727185,5.692983609909217e-10,92.21482859463734,Persistence
2024-01-04 19:30:00,10.43233082652295,58.66025403784439,0.45,19.6599746475821,7.408506326898513e-09,28.56794857171704,5.692038280665241e-10,62.143303789341715,Persistence
2024-01-04 20:30:00,29.32330826914561,55.0,0.45,7.8879626086223915,7.420493125846375e-09,17.788729130222162,5.696704111990881e-10,43.41832576457837,Persistence
2024-01-04 21:30:00,45.30075187733391,50.0,0.45,1.4518386486351833,7.505759487597458e-09,3.2474094821080186,5.713513187322412e-10,40.00000000106883,Persistence
2024-01-04 22:30:00,48.21428571176826,45.0,0.15,18.1679033252407,21.38218905530517,2.034555771825378e-08,2.0493506017480613e-09,60.31307958219235,Persistence
